asin,name,brand,price,ratings,image,srcset,url
B07V6BC8M5,Vestido Largo Maxi sin Mangas con Estampado de Cuello o Mangas Casuales para Mujer,Auifor,"4,32 €","3,9 de 5 estrellas",https://m.media-amazon.com/images/I/616JwM3eg5L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/616JwM3eg5L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/616JwM3eg5L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/616JwM3eg5L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/616JwM3eg5L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/616JwM3eg5L._AC_UL960_QL65_.jpg 3x",/Auifor-mujervestir-Sandalias-smartwatch-Sombreros/dp/B07V6BC8M5/ref=sr_1_591?dchild=1&qid=1593188244&s=apparel&sr=1-591
B07NPWDFRN,Marca Amazon - MERAKI Vestido Midi de Lino Mujer,MERAKI,"37,00 €","4,5 de 5 estrellas",https://m.media-amazon.com/images/I/71F8BsxSe8L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71F8BsxSe8L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71F8BsxSe8L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71F8BsxSe8L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71F8BsxSe8L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71F8BsxSe8L._AC_UL960_QL65_.jpg 3x",/MERAKI-Rs0165-vestidos-mujer-fabricante/dp/B07NPWDFRN/ref=sr_1_592?dchild=1&qid=1593188244&s=apparel&sr=1-592
B07VYZK35V,Multi Vestido para Mujer,Pepe Jeans,"49,58 €",-1,https://m.media-amazon.com/images/I/91rYyBagv3L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/91rYyBagv3L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/91rYyBagv3L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/91rYyBagv3L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/91rYyBagv3L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/91rYyBagv3L._AC_UL960_QL65_.jpg 3x",/Pepe-Jeans-Vestido-Multi-Large/dp/B07VYZK35V/ref=sr_1_593?dchild=1&qid=1593188244&s=apparel&sr=1-593
B07PNRGJNL,Marca Amazon - TRUTH & FABLE Vestido Midi Evasé de Gasa Mujer,TRUTH & FABLE,"35,61 €","4,1 de 5 estrellas",https://m.media-amazon.com/images/I/71O7vxQu2yL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71O7vxQu2yL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71O7vxQu2yL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71O7vxQu2yL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71O7vxQu2yL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71O7vxQu2yL._AC_UL960_QL65_.jpg 3x",/TRUTH-FABLE-Als2036d-vestidos-fabricante/dp/B07PNRGJNL/ref=sr_1_594?dchild=1&qid=1593188244&s=apparel&sr=1-594
B07QKKWDJY,Vestido para Mujer,Esprit,"27,20 €","4,1 de 5 estrellas",https://m.media-amazon.com/images/I/81RkIsFQtYL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81RkIsFQtYL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81RkIsFQtYL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81RkIsFQtYL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81RkIsFQtYL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81RkIsFQtYL._AC_UL960_QL65_.jpg 3x",/Esprit-069ee1e013-Vestido-Coral-XX-Large/dp/B07QKKWDJY/ref=sr_1_595?dchild=1&qid=1593188244&s=apparel&sr=1-595
B07D1JRZ8P,Marca Amazon - TRUTH & FABLE Vestido de Flores con Encaje Mujer,TRUTH & FABLE,"16,37 €","4,3 de 5 estrellas",https://m.media-amazon.com/images/I/91XdM9KvvlL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/91XdM9KvvlL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/91XdM9KvvlL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/91XdM9KvvlL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/91XdM9KvvlL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/91XdM9KvvlL._AC_UL960_QL65_.jpg 3x",/TRUTH-FABLE-Multicolor-Multicoloured-Fabricante/dp/B07D1JRZ8P/ref=sr_1_596?dchild=1&qid=1593188244&s=apparel&sr=1-596
B07DYNMRK2,"Vestido Boho Verano Mujer Conjunto de Falda para,Dos Piezas Conjunto de Falda para Arriba con botón Bowknot Holiday Beach Absolute",GUOCU,"11,00 €","2,8 de 5 estrellas",https://m.media-amazon.com/images/I/61V0W9ECJuL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61V0W9ECJuL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61V0W9ECJuL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61V0W9ECJuL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61V0W9ECJuL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61V0W9ECJuL._AC_UL960_QL65_.jpg 3x",/GUOCU-Vestido-Conjunto-Bowknot-Absolute/dp/B07DYNMRK2/ref=sr_1_597?dchild=1&qid=1593188244&s=apparel&sr=1-597
B0787GLLQ2,Vestido de Fiesta para Mujer,Intropia,"109,19 €",-1,https://m.media-amazon.com/images/I/81BQoFdzu7L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81BQoFdzu7L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81BQoFdzu7L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81BQoFdzu7L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81BQoFdzu7L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81BQoFdzu7L._AC_UL960_QL65_.jpg 3x",/Intropia-P674VEX06130508-Vestido-Fiesta-Fabricante/dp/B0787GLLQ2/ref=sr_1_598?dchild=1&qid=1593188244&s=apparel&sr=1-598
B00Y8SUUOQ,Audrey' Vestido Vintage Años 50 Divinity,BlackButterfly,"25,99 €","4,4 de 5 estrellas",https://m.media-amazon.com/images/I/81vsIYRATKL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81vsIYRATKL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81vsIYRATKL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81vsIYRATKL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81vsIYRATKL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81vsIYRATKL._AC_UL960_QL65_.jpg 3x",/BlackButterfly-Audrey-Vestido-Vintage-Divinity/dp/B00Y8SUUOQ/ref=sr_1_599?dchild=1&qid=1593188244&s=apparel&sr=1-599
B07S8DMJHV,Marca Amazon - find. Vestido Midi Evasé de Flores Mujer,find.,"16,54 €","4,3 de 5 estrellas",https://m.media-amazon.com/images/I/81rlR9ahPyL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81rlR9ahPyL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81rlR9ahPyL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81rlR9ahPyL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81rlR9ahPyL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81rlR9ahPyL._AC_UL960_QL65_.jpg 3x",/find-41269-Multicolor-Multicoloured-fabricante/dp/B07S8DMJHV/ref=sr_1_600?dchild=1&qid=1593188244&s=apparel&sr=1-600
B07Q8K3R84,Mujer Vestido de Punto con Cuello Mao,oodji Ultra,"11,70 €","4,4 de 5 estrellas",https://m.media-amazon.com/images/I/71VDNNJYPfL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71VDNNJYPfL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71VDNNJYPfL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71VDNNJYPfL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71VDNNJYPfL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71VDNNJYPfL._AC_UL960_QL65_.jpg 3x",/oodji-Ultra-Mujer-Vestido-Cuello/dp/B07Q8K3R84/ref=sr_1_601?dchild=1&qid=1593188244&s=apparel&sr=1-601
B07TGFHD9K,Vestido para Mujer,Lacoste,0€,-1,https://m.media-amazon.com/images/I/71h-H3rUzOL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71h-H3rUzOL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71h-H3rUzOL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71h-H3rUzOL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71h-H3rUzOL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71h-H3rUzOL._AC_UL960_QL65_.jpg 3x",/Lacoste-Ef5473-Vestido-Negro-Mujer/dp/B07TGFHD9K/ref=sr_1_602?dchild=1&qid=1593188244&s=apparel&sr=1-602
B082FYR4ZZ,"Falda y Top para Mujer, 2 Piezas Trajes Bandeau Sin Hombros Manga Larga Bodycon Faldas Cadera Ajustado Conjuntos Vestidos Flecos y Lentejuelas Transparente Discoteca Bar Carnaval",HULKY,"16,79 €",-1,https://m.media-amazon.com/images/I/61zTyB1MF9L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61zTyB1MF9L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61zTyB1MF9L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61zTyB1MF9L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61zTyB1MF9L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61zTyB1MF9L._AC_UL960_QL65_.jpg 3x",/Ajustado-Conjuntos-Lentejuelas-Transparente-Discoteca/dp/B082FYR4ZZ/ref=sr_1_603?dchild=1&qid=1593188244&s=apparel&sr=1-603
B07C2JSBHH,Sexy Vestido De Cóctel Hi-lo Encaje Sin Manga Vintage Retro para Fiesta Noche,Dressystar,"29,02 €","4,6 de 5 estrellas",https://m.media-amazon.com/images/I/71hTzVENzKL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71hTzVENzKL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71hTzVENzKL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71hTzVENzKL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71hTzVENzKL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71hTzVENzKL._AC_UL960_QL65_.jpg 3x",/Dressystar-Vestido-C%C3%B3ctel-Elegante-Borgo%C3%B1a/dp/B07C2JSBHH/ref=sr_1_604?dchild=1&qid=1593188244&s=apparel&sr=1-604
B07JMVN1LM,Vestido de manga corta holgado con cuello redondo para mujer,Amazon Essentials,"18,30 €","4,4 de 5 estrellas",https://m.media-amazon.com/images/I/61XT8Q3rN7L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61XT8Q3rN7L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61XT8Q3rN7L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61XT8Q3rN7L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61XT8Q3rN7L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61XT8Q3rN7L._AC_UL960_QL65_.jpg 3x",/Amazon-Essentials-Short-Sleeve-Scoopneck-Swing/dp/B07JMVN1LM/ref=sr_1_605?dchild=1&qid=1593188244&s=apparel&sr=1-605
B07C21V7NG,Vestido Mujer Casual Vaquero Mini Split Dobladillo Manga Larga Camisa Vestidos con Bolsillo,Zonsaoja,"9,99 €","3,1 de 5 estrellas",https://m.media-amazon.com/images/I/616yWYESlyL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/616yWYESlyL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/616yWYESlyL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/616yWYESlyL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/616yWYESlyL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/616yWYESlyL._AC_UL960_QL65_.jpg 3x",/Mujeres-Vestido-Abotonar-Abertura-Vestidos/dp/B07C21V7NG/ref=sr_1_606?dchild=1&qid=1593188244&s=apparel&sr=1-606
B079SMS4GR,Vest Cora Vestido para Mujer,Desigual,"59,95 €","4,4 de 5 estrellas",https://m.media-amazon.com/images/I/71WP+XBxXUL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71WP+XBxXUL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71WP+XBxXUL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71WP+XBxXUL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71WP+XBxXUL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71WP+XBxXUL._AC_UL960_QL65_.jpg 3x",/Desigual-Vest_Cora-Vestido-Mujer-X-Small/dp/B079SMS4GR/ref=sr_1_607?dchild=1&qid=1593188244&s=apparel&sr=1-607
B07M8CPBXQ,Vestido de Verano Mujer Impresión Mini Vestidos de Playa Elegante Corto Vestido de Fiesta Cuello Redondo Vestido con Mangas de Bowknot,Ajpguot,"11,99 €","3,3 de 5 estrellas",https://m.media-amazon.com/images/I/61TQ8aQ6O4L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61TQ8aQ6O4L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61TQ8aQ6O4L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61TQ8aQ6O4L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61TQ8aQ6O4L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61TQ8aQ6O4L._AC_UL960_QL65_.jpg 3x",/Vestido-Impresi%C3%B3n-Vestidos-Elegante-Redondo/dp/B07M8CPBXQ/ref=sr_1_608?dchild=1&qid=1593188244&s=apparel&sr=1-608
B082QW8SBT,Mujer Vestido Ajustado con Cremallera Oculta,oodji Ultra,"20,70 €","4,2 de 5 estrellas",https://m.media-amazon.com/images/I/61Idu3rWQLL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61Idu3rWQLL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61Idu3rWQLL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61Idu3rWQLL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61Idu3rWQLL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61Idu3rWQLL._AC_UL960_QL65_.jpg 3x",/oodji-Ultra-Vestido-Ajustado-Cremallera/dp/B082QW8SBT/ref=sr_1_609?dchild=1&qid=1593188244&s=apparel&sr=1-609
