asin,name,brand,price,ratings,image,srcset,url
B07XNXS3DF,Vestido Corto con Estampado Floral de Manga Corta para Mujer Mini Vestido Cruzado con Cuello en V,Honghu,"5,88 €",-1,https://m.media-amazon.com/images/I/61d3DyCW-FL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61d3DyCW-FL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61d3DyCW-FL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61d3DyCW-FL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61d3DyCW-FL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61d3DyCW-FL._AC_UL960_QL65_.jpg 3x",/Honghu-Vestido-Estampado-Vestidos-Cruzados/dp/B07XNXS3DF/ref=sr_1_4379?dchild=1&qid=1593188213&s=apparel&sr=1-4379
B07K2N2163,De Fiesta Mujer Tallas Grandes Moda Simple Franja De Borde Brillante Cuello Redondo Manga Corta Suelto Irregular Retro Vestido,Sylar Vestidos,"10,18 €","4,3 de 5 estrellas",https://m.media-amazon.com/images/I/51JglRg+GxL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51JglRg+GxL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51JglRg+GxL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51JglRg+GxL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51JglRg+GxL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51JglRg+GxL._AC_UL960_QL65_.jpg 3x",/Sylar-Vestidos-Grandes-Brillante-Irregular/dp/B07K2N2163/ref=sr_1_4380?dchild=1&qid=1593188213&s=apparel&sr=1-4380
B07KSBB589,"Vestido de Negocios Traje Largo para Mujer Manga Larga Otoño Invierno,PAOLIAN Vestido Elegantes Escote V Tallas Grandes Vestido de la Cadera Sexy Ajustado Manga del pétalo Fiesta Boda",PAOLIAN_Vestido Para Mujer,"8,98 €","3,0 de 5 estrellas",https://m.media-amazon.com/images/I/51NDkVGizOL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51NDkVGizOL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51NDkVGizOL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51NDkVGizOL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51NDkVGizOL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51NDkVGizOL._AC_UL960_QL65_.jpg 3x",/Negocios-Mujer-Invierno-Elegantes-Ajustado/dp/B07KSBB589/ref=sr_1_4381?dchild=1&qid=1593188213&s=apparel&sr=1-4381
B072JGS75F,"Vestido De Mujer, Xinan Vestido De Playa Sin Mangas De Sundress Negro",Xinantime,"5,50 €","4,4 de 5 estrellas",https://m.media-amazon.com/images/I/61BV4C-hKqL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61BV4C-hKqL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61BV4C-hKqL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61BV4C-hKqL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61BV4C-hKqL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61BV4C-hKqL._AC_UL960_QL65_.jpg 3x",/Vestido-Mujer-Xinan-Mangas-Sundress/dp/B072JGS75F/ref=sr_1_4382?dchild=1&qid=1593188213&s=apparel&sr=1-4382
B06WXX8TF1,Vestido Midi de Algodón Mujer,find.,"6,58 €","3,7 de 5 estrellas",https://m.media-amazon.com/images/I/91q1nQ1vQ1L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/91q1nQ1vQ1L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/91q1nQ1vQ1L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/91q1nQ1vQ1L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/91q1nQ1vQ1L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/91q1nQ1vQ1L._AC_UL960_QL65_.jpg 3x",/FIND-SS1704-Vestidos-Multicolor-Fabricante/dp/B06WXX8TF1/ref=sr_1_4383?dchild=1&qid=1593188213&s=apparel&sr=1-4383
B08975S6ZQ,Vestidos Casuales de Las Mujeres Vestido Largo de Verano Vestidos con Estampado de Girasol Manga Corta Fiesta en la Playa de Vacaciones Una línea de Corte Holgado Vestidos Maxi divididos,Yying,"11,79 €",-1,https://m.media-amazon.com/images/I/51cQt3oZw8L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51cQt3oZw8L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51cQt3oZw8L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51cQt3oZw8L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51cQt3oZw8L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51cQt3oZw8L._AC_UL960_QL65_.jpg 3x",/Yying-Vestidos-Estampado-Vacaciones-divididos/dp/B08975S6ZQ/ref=sr_1_4384?dchild=1&qid=1593188213&s=apparel&sr=1-4384
B07SND6DCH,Vestidos Mujer Casual Cortas Verano Moda O-Cuello Sin Mangas Diario Casual Suelto Dibujos Animados Patrón Faldas Mini Vestidos Playa Mujer Vestido De Camiseta,Sylar,"2,48 €",-1,https://m.media-amazon.com/images/I/61MtU5Uc5TL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61MtU5Uc5TL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61MtU5Uc5TL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61MtU5Uc5TL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61MtU5Uc5TL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61MtU5Uc5TL._AC_UL960_QL65_.jpg 3x",/Sylar-Vestidos-Cuello-Animados-Camiseta/dp/B07SND6DCH/ref=sr_1_4385?dchild=1&qid=1593188213&s=apparel&sr=1-4385
B07F7YBYS7,"Vestidos de Mujer, ASHOP Vestido Verano 2018 Fuera Manga Corta Casual Ajustados T-Shirt Vestido Coctel Fiesta Largo Dress Bolsillo Suelto Playa Falda Elegantes en Oferta",ASHOP Vestidos de Mujer,"3,19 €","4,0 de 5 estrellas",https://m.media-amazon.com/images/I/51nApLxv7IL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51nApLxv7IL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51nApLxv7IL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51nApLxv7IL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51nApLxv7IL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51nApLxv7IL._AC_UL960_QL65_.jpg 3x",/Vestidos-Mujer-ASHOP-Ajustados-Elegantes/dp/B07F7YBYS7/ref=sr_1_4386?dchild=1&qid=1593188213&s=apparel&sr=1-4386
B085RSDLN1,Vestidos Boho Florales Indios para Las Mujeres por Encima De La Rodilla Brace Vestido Sin Mangas con Cuello En V Vestido Tubo Besties Regalos Vestido De Discoteca Las Rebajas,CANDLLY,0€,"3,6 de 5 estrellas",https://m.media-amazon.com/images/I/614VyWULa9L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/614VyWULa9L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/614VyWULa9L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/614VyWULa9L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/614VyWULa9L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/614VyWULa9L._AC_UL960_QL65_.jpg 3x",/Vestidos-Florales-Vestido-Discoteca-XX-Large/dp/B085RSDLN1/ref=sr_1_4387?dchild=1&qid=1593188213&s=apparel&sr=1-4387
B079T94XQC,Vestido para Mujer,ESPRIT Collection,"85,05 €","4,5 de 5 estrellas",https://m.media-amazon.com/images/I/71Y79RyJ1fL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71Y79RyJ1fL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71Y79RyJ1fL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71Y79RyJ1fL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71Y79RyJ1fL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71Y79RyJ1fL._AC_UL960_QL65_.jpg 3x",/ESPRIT-Collection-058eo1e004-Vestido-fabricante/dp/B079T94XQC/ref=sr_1_4388?dchild=1&qid=1593188213&s=apparel&sr=1-4388
B07Y5BVWP3,Vestido Mujer Vestido Cóctel Vintage A-línea Elegante Mujer Flor Encaje Vestidos de Fiesta Vestido De Vestir Irregular Sin Mangas,SEWORLD,"17,78 €","5,0 de 5 estrellas",https://m.media-amazon.com/images/I/51fLM6GhmkL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51fLM6GhmkL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51fLM6GhmkL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51fLM6GhmkL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51fLM6GhmkL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51fLM6GhmkL._AC_UL960_QL65_.jpg 3x",/SEWORLD-Vestido-Elegante-Vestidos-Irregular/dp/B07Y5BVWP3/ref=sr_1_4389?dchild=1&qid=1593188213&s=apparel&sr=1-4389
B0761LRKMS,Mujer Vestido Recto de Tejido Texturizado,oodji Ultra,"11,40 €","2,1 de 5 estrellas",https://m.media-amazon.com/images/I/81iazp26FSL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81iazp26FSL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81iazp26FSL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81iazp26FSL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81iazp26FSL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81iazp26FSL._AC_UL960_QL65_.jpg 3x",/oodji-Ultra-Vestido-Tejido-Texturizado/dp/B0761LRKMS/ref=sr_1_4390?dchild=1&qid=1593188213&s=apparel&sr=1-4390
B07V8HBVBT,Mujeres Denim Casual Vestido Solapa Asimétrico Bajo Pecho Mini Jean Vestidos,Sopliagon,"6,99 €",-1,https://m.media-amazon.com/images/I/51fnu5Ogw9L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51fnu5Ogw9L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51fnu5Ogw9L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51fnu5Ogw9L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51fnu5Ogw9L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51fnu5Ogw9L._AC_UL960_QL65_.jpg 3x",/Sopliagon-Mujeres-Vestido-Asim%C3%A9trico-Vestidos/dp/B07V8HBVBT/ref=sr_1_4391?dchild=1&qid=1593188213&s=apparel&sr=1-4391
B07TXGHJZ5,Vestido Largo Mujer para Graduación Hombro Descubierto Invitada Boda Vestido Hippies Mujer Noche Verano Elegante Sexy Vestido Fiesta Sin Manga de Ceremonia Mujer Largo,Lover-Beauty,"22,99 €","4,9 de 5 estrellas",https://m.media-amazon.com/images/I/51QwUYWZ7NL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/51QwUYWZ7NL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/51QwUYWZ7NL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/51QwUYWZ7NL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/51QwUYWZ7NL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/51QwUYWZ7NL._AC_UL960_QL65_.jpg 3x",/Lover-Beauty-Vestido-c%C3%B3ctel-elegante-Mujeres/dp/B07TXGHJZ5/ref=sr_1_4392?dchild=1&qid=1593188213&s=apparel&sr=1-4392
B085311FG6,Vestidos Estampados A Cuadros De Moda para Mujer Mini Vestido con Cordones De Hombro Frío con Dobladillo Irregular,Tosonse,"11,89 €",-1,https://m.media-amazon.com/images/I/61imSmi0vYL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61imSmi0vYL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61imSmi0vYL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61imSmi0vYL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61imSmi0vYL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61imSmi0vYL._AC_UL960_QL65_.jpg 3x",/Tosonse-Vestidos-Estampados-Dobladillo-Irregular/dp/B085311FG6/ref=sr_1_4393?dchild=1&qid=1593188213&s=apparel&sr=1-4393
B0888RC1VN,Vestido De Lino De Las Mujeres Verano con Cuello En V Vestido De Playa Boho Color Sólido Vestido De Una Línea hasta La Rodilla Sueltos Ocasionales De La Camiseta,ZODOF,"10,90 €",-1,https://m.media-amazon.com/images/I/611dGJlQ3kL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/611dGJlQ3kL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/611dGJlQ3kL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/611dGJlQ3kL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/611dGJlQ3kL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/611dGJlQ3kL._AC_UL960_QL65_.jpg 3x",/ZODOF-Vestido-Mujeres-Ocasionales-Camiseta/dp/B0888RC1VN/ref=sr_1_4394?dchild=1&qid=1593188213&s=apparel&sr=1-4394
B085V8KYF4,Vestido para Mujer,edc by Esprit,"39,99 €",-1,https://m.media-amazon.com/images/I/71tgol54ycL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/71tgol54ycL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/71tgol54ycL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/71tgol54ycL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/71tgol54ycL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/71tgol54ycL._AC_UL960_QL65_.jpg 3x",/edc-Esprit-040cc1e332-Vestido-Mujer/dp/B085V8KYF4/ref=sr_1_4395?dchild=1&qid=1593188213&s=apparel&sr=1-4395
B071VNZ4ZG,Marca Amazon - find. Vestido con Lazada para Mujer,find.,"24,00 €","3,1 de 5 estrellas",https://m.media-amazon.com/images/I/91SVT55wd1L._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/91SVT55wd1L._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/91SVT55wd1L._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/91SVT55wd1L._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/91SVT55wd1L._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/91SVT55wd1L._AC_UL960_QL65_.jpg 3x",/Vestido-Lazada-Mujer-Talla-Fabricante/dp/B071VNZ4ZG/ref=sr_1_4396?dchild=1&qid=1593188213&s=apparel&sr=1-4396
B088BX6PG6,"LYDIANZI Verano de Las Mujeres con Cuello en V Floral Imprimir una línea de la Playa Vestido Maxi sin Mangas Atractivo del Verano del Temperamento Vestido de Sun (Color : Blue, Size : M)",LYDIANZI,"38,21 €",-1,https://m.media-amazon.com/images/I/61AvzIVjbOL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/61AvzIVjbOL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/61AvzIVjbOL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/61AvzIVjbOL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/61AvzIVjbOL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/61AvzIVjbOL._AC_UL960_QL65_.jpg 3x",/LYDIANZI-Mujeres-Imprimir-Atractivo-Temperamento/dp/B088BX6PG6/ref=sr_1_4397?dchild=1&qid=1593188213&s=apparel&sr=1-4397
B082KXTD9B,Blue Denim Vestido para Mujer,Tom Tailor Denim,"47,54 €",-1,https://m.media-amazon.com/images/I/9154WDYM0wL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/9154WDYM0wL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/9154WDYM0wL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/9154WDYM0wL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/9154WDYM0wL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/9154WDYM0wL._AC_UL960_QL65_.jpg 3x",/Tom-Tailor-Denim-Vestido-10152/dp/B082KXTD9B/ref=sr_1_4398?dchild=1&qid=1593188213&s=apparel&sr=1-4398
B07NRMSZ7R,Roxby Black Floral Long-Sleeve Mini Shift Dress Vestido Fiesta Mujer,Little Mistress,"49,30 €",-1,https://m.media-amazon.com/images/I/81dG6FSVkIL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/81dG6FSVkIL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/81dG6FSVkIL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/81dG6FSVkIL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/81dG6FSVkIL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/81dG6FSVkIL._AC_UL960_QL65_.jpg 3x",/Little-Mistress-Long-Sleeve-Vestido-Fabricante/dp/B07NRMSZ7R/ref=sr_1_4399?dchild=1&qid=1593188213&s=apparel&sr=1-4399
B07RX6FB87,Vestido para Mujer,edc by Esprit,"29,71 €","3,7 de 5 estrellas",https://m.media-amazon.com/images/I/91QLexF5smL._AC_UL320_.jpg,"https://m.media-amazon.com/images/I/91QLexF5smL._AC_UL320_.jpg 1x, https://m.media-amazon.com/images/I/91QLexF5smL._AC_UL480_QL65_.jpg 1.5x, https://m.media-amazon.com/images/I/91QLexF5smL._AC_UL640_QL65_.jpg 2x, https://m.media-amazon.com/images/I/91QLexF5smL._AC_UL800_QL65_.jpg 2.5x, https://m.media-amazon.com/images/I/91QLexF5smL._AC_UL960_QL65_.jpg 3x",/edc-Esprit-089cc1e008-Vestido-Medium/dp/B07RX6FB87/ref=sr_1_4400?dchild=1&qid=1593188213&s=apparel&sr=1-4400
